,path,label
47136,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-RQKVSFCH.tif,0
43517,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-ISSKTWTV.tif,0
24963,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-FWPCYICA.tif,3
35656,/content/gdrive/MyDrive/NCT-CRC/STR/STR-IPQKLGPQ.tif,7
62020,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-MHEKNLEP.tif,8
13735,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-CAMRLAAM.tif,2
35908,/content/gdrive/MyDrive/NCT-CRC/STR/STR-YYHRMVWY.tif,7
72303,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-GIADFDIF.tif,8
56470,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GFEYQHMV.tif,4
69591,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CCHTVWNN.tif,8
22193,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-VNRPTGYP.tif,3
19833,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-NFKLERAS.tif,3
16701,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-NREDVPRA.tif,2
27933,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-IAETAWVT.tif,3
25933,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-AGVVRSHD.tif,3
15312,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-GIFCQHHY.tif,2
63637,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PNCFQESA.tif,8
57955,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VAARYNRC.tif,4
22088,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-EPGSTWMQ.tif,3
24960,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-FNICTACK.tif,3
71628,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-QMWYQRAR.tif,8
26682,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-VMMFVRKF.tif,3
50301,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FEEEECCC.tif,0
53512,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-NPRNNIIL.tif,4
48247,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QCYMCKNR.tif,0
74573,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-THARDYAG.tif,8
19378,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-AVIYYTSM.tif,2
9539,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DSVPGGDP.tif,1
57013,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-ERNIICCK.tif,4
71505,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CLEWGHPS.tif,8
35270,/content/gdrive/MyDrive/NCT-CRC/STR/STR-SDVMPMCD.tif,7
37500,/content/gdrive/MyDrive/NCT-CRC/STR/STR-WVGGSPRI.tif,7
21379,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-SSQFRFGQ.tif,3
43288,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-SAIAKQCQ.tif,0
58289,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VWEKDPLH.tif,4
52169,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VLNIERDF.tif,4
34415,/content/gdrive/MyDrive/NCT-CRC/STR/STR-ITNMHHNK.tif,7
42701,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QPVFYDCG.tif,0
12705,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-FCKYQLEA.tif,2
30002,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-QEQRKEWV.tif,3
63644,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-SWSHQMFQ.tif,8
37418,/content/gdrive/MyDrive/NCT-CRC/STR/STR-AEPILNMD.tif,7
5767,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-LWHYPPNW.tif,1
14036,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-EKKKGETD.tif,2
41733,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-CHKATKEY.tif,0
30168,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-AWAVIHWR.tif,3
66844,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-RMDRMRYV.tif,8
22656,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-ETFAHPYG.tif,3
36713,/content/gdrive/MyDrive/NCT-CRC/STR/STR-NVDLPGVS.tif,7
21850,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MAKFDARM.tif,3
63695,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TCGYTPYP.tif,8
15886,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KRAYGAWT.tif,2
68617,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-KQPKSKHA.tif,8
53393,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-HCMAVIEE.tif,4
61395,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-STKMTQDN.tif,8
44342,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-EFGPPESQ.tif,0
46158,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PSYATIQA.tif,0
19393,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QFAGQGIP.tif,2
39679,/content/gdrive/MyDrive/NCT-CRC/STR/STR-HWDITDFW.tif,7
23362,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KRVNARNP.tif,3
960,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-ERYKNMNA.tif,1
55659,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GQSEFCEH.tif,4
58495,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-TFAKVIGF.tif,4
3251,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DWGGGSRN.tif,1
34563,/content/gdrive/MyDrive/NCT-CRC/STR/STR-AGDCMPPH.tif,7
71533,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-VNMEVIQC.tif,8
55749,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-LMCHDHDT.tif,4
64265,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-KLRYVKLR.tif,8
3211,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-KCKMLLNT.tif,1
54758,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GQKRSVAW.tif,4
68915,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-GHTQEWLS.tif,8
34585,/content/gdrive/MyDrive/NCT-CRC/STR/STR-TNYEMIMF.tif,7
47950,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-IVVNQVSM.tif,0
43474,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-LISDHTFV.tif,0
48799,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PMLGPVSW.tif,0
16437,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-AAGWLDAI.tif,2
24690,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-SHYGVNLA.tif,3
40804,/content/gdrive/MyDrive/NCT-CRC/STR/STR-HCNTVAQW.tif,7
23998,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-FPMNMNPW.tif,3
10616,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-PNYYMTGR.tif,2
61619,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-REMYTQMN.tif,8
2753,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-EHEHVCMY.tif,1
46505,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PPKYRYIE.tif,0
7332,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HMQFQMKH.tif,1
23105,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-RVVFQLAR.tif,3
34251,/content/gdrive/MyDrive/NCT-CRC/STR/STR-GNYVSDGH.tif,7
23426,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-RNGKRKIP.tif,3
56605,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-ADPGGVGN.tif,4
49723,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FYMSFQMF.tif,0
17996,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-CMRAFINN.tif,2
62463,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-ENWLPCDY.tif,8
8369,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GWAPRVMP.tif,1
60545,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-CTIKFHGT.tif,4
861,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GKPTFVIQ.tif,1
34265,/content/gdrive/MyDrive/NCT-CRC/STR/STR-IKDDDTPQ.tif,7
59117,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-QEDIDTMW.tif,4
39527,/content/gdrive/MyDrive/NCT-CRC/STR/STR-YMIAYLED.tif,7
51157,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-RAFVWCEL.tif,0
55657,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-WQCVKRPE.tif,4
17801,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-EFWIMDYL.tif,2
6248,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-ISPHTSWI.tif,1
20185,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KDVKYVCK.tif,3
59847,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-WWKLKFSH.tif,4
53202,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-DWQYFCVG.tif,4
51000,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FARLMGII.tif,0
16473,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KGAFTDII.tif,2
55187,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-NWRSFICP.tif,4
73824,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-NLLDYPLC.tif,8
10339,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-KNHHQNCY.tif,1
17211,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-NHQPQTRA.tif,2
47618,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-NTETRQYC.tif,0
70466,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-VVGPNAGH.tif,8
65680,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-QEFHHGHP.tif,8
47913,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-RYLDMWHY.tif,0
47624,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QSFVIVDT.tif,0
16414,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KPKSVVWQ.tif,2
46881,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-NYKNFCVM.tif,0
767,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CILMLETK.tif,1
27176,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LEFYGLNE.tif,3
16676,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-GLYPFQAW.tif,2
54587,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-DYMYQNQC.tif,4
38530,/content/gdrive/MyDrive/NCT-CRC/STR/STR-NIDTGPCY.tif,7
70165,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-FFHLGMFY.tif,8
37343,/content/gdrive/MyDrive/NCT-CRC/STR/STR-RESDACTD.tif,7
9605,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DPMSCDNF.tif,1
68805,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-RHSTEISK.tif,8
72909,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-NLGQDMCG.tif,8
45328,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PVRIRPYR.tif,0
69517,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TISDKALD.tif,8
10877,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-GANQDAWT.tif,2
14147,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-RNYCKDFI.tif,2
61250,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-QNEPHINS.tif,8
13946,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-FYQYRFKD.tif,2
19016,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QMNYDPYD.tif,2
56479,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-FFRPPRRS.tif,4
30458,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-PNNWTSAT.tif,3
51423,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-AYPVLRGA.tif,0
57348,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VPELDRMH.tif,4
38270,/content/gdrive/MyDrive/NCT-CRC/STR/STR-FEPPPAPD.tif,7
39128,/content/gdrive/MyDrive/NCT-CRC/STR/STR-AHGGCGNT.tif,7
12808,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-RNGDLMFD.tif,2
53455,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-WDMNPQKK.tif,4
66785,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-MEIHHGCK.tif,8
23730,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-WKNAYKCA.tif,3
25497,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-PMLNAQWV.tif,3
57183,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-SEYSAQYD.tif,4
38092,/content/gdrive/MyDrive/NCT-CRC/STR/STR-WLPWSVKY.tif,7
20934,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KFCMRLHC.tif,3
50451,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-LGFYDRPA.tif,0
65227,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-IIPPYCLT.tif,8
10362,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GFSMWTTL.tif,1
26162,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-IVKSQEIH.tif,3
60946,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TKWRFFMD.tif,8
37521,/content/gdrive/MyDrive/NCT-CRC/STR/STR-GKLRATCL.tif,7
36805,/content/gdrive/MyDrive/NCT-CRC/STR/STR-MFCDNMHH.tif,7
6590,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-NNAHFQWM.tif,1
59745,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-IKGHDWYW.tif,4
1732,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GAIVPYHA.tif,1
36578,/content/gdrive/MyDrive/NCT-CRC/STR/STR-SFTKDIMQ.tif,7
5414,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CQDRRHPG.tif,1
70860,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-EIDEKCLN.tif,8
54492,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VGERRALI.tif,4
59599,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-IFIWTIWL.tif,4
20177,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-ECTATWMV.tif,3
51416,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-LMRWTRWW.tif,0
25936,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-PQARAVSQ.tif,3
55334,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-LYLRMFID.tif,4
42144,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-KYHLGQLH.tif,0
61862,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-MSCVKIPK.tif,8
46260,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-DIYFWVHS.tif,0
43227,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PLHPCCFV.tif,0
60476,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-DTWADTWC.tif,4
17661,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-IRHHWTFT.tif,2
69745,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-IDTWATTL.tif,8
4871,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GAQSCYME.tif,1
41277,/content/gdrive/MyDrive/NCT-CRC/STR/STR-PNNCNHQL.tif,7
66192,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-YEIHNCFE.tif,8
70487,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-RRMVTCWW.tif,8
6584,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HYKFDLPQ.tif,1
33897,/content/gdrive/MyDrive/NCT-CRC/STR/STR-LATCNYTT.tif,7
59808,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-RIFEHLFF.tif,4
48081,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-NPQWTIVL.tif,0
29564,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-PTEWGTET.tif,3
15548,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-RVIDSCAW.tif,2
62773,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PWWDGHWL.tif,8
71633,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TQKVTDRD.tif,8
36423,/content/gdrive/MyDrive/NCT-CRC/STR/STR-NIGSGWCF.tif,7
18070,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KCWIMKEI.tif,2
55761,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-HHFLTCSD.tif,4
32096,/content/gdrive/MyDrive/NCT-CRC/STR/STR-FPRRYYDR.tif,7
28366,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-RLIQMRGK.tif,3
46268,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PTLAGVNS.tif,0
1489,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FWTKMNLK.tif,1
19995,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-VLDYNRPY.tif,3
43919,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-ITPLVRNP.tif,0
19287,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KDRYHCMK.tif,2
10845,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-DKLTEQHG.tif,2
34074,/content/gdrive/MyDrive/NCT-CRC/STR/STR-FTYGCCKA.tif,7
27644,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-SAPEDYSH.tif,3
879,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MNTSAWEK.tif,1
12062,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QDKHFTDF.tif,2
74345,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-SHGLALQT.tif,8
14601,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-INPEKCQT.tif,2
68408,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-KVKDHWFA.tif,8
46124,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-IDARKIVY.tif,0
66579,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-LWFKVIKV.tif,8
28882,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-NQNDDFEY.tif,3
71732,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-SVFYDGYR.tif,8
34411,/content/gdrive/MyDrive/NCT-CRC/STR/STR-KWWRHLPW.tif,7
46157,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QMTFQNCF.tif,0
1165,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MIDPNWIF.tif,1
12386,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-SFDHVVRV.tif,2
47001,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HKKLHKGV.tif,0
42221,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-RHRQCEWC.tif,0
48017,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FTWFTVPK.tif,0
50502,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-KIHSFFDH.tif,0
13901,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-CLICWHTI.tif,2
72930,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TLSFNQKM.tif,8
9989,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FMDRDYQS.tif,1
27342,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-NTYYLWNM.tif,3
72156,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CKYQVMMD.tif,8
126,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DPNRKYWT.tif,1
60160,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-IVLQHGVE.tif,4
65557,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-KQDYNFFM.tif,8
22147,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-YTLIFEPQ.tif,3
30667,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-CIYKILPD.tif,3
43871,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-GLNKHGKW.tif,0
25863,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MVWIELRE.tif,3
37869,/content/gdrive/MyDrive/NCT-CRC/STR/STR-CYDRHMHV.tif,7
11672,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-MGREGIIE.tif,2
42462,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-AHQQMFFI.tif,0
50297,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QSCMYHAL.tif,0
22310,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MEQKIMQT.tif,3
27034,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-GYQRWLRL.tif,3
61710,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-LRCTLSIM.tif,8
14654,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-PSYIHCQY.tif,2
72324,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-AKVKGLRG.tif,8
48882,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QQEVKDAE.tif,0
27683,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-DQCWAGLM.tif,3
35333,/content/gdrive/MyDrive/NCT-CRC/STR/STR-LMEHYQYV.tif,7
49569,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FCTNRNKQ.tif,0
14668,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-IHCCMAQG.tif,2
69418,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PYADYGLE.tif,8
59730,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-KNGLAGMV.tif,4
46367,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-ILTHHVEN.tif,0
52867,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-FCPCMKSC.tif,4
1530,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-IRGVEYFV.tif,1
67477,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HDMQEMRT.tif,8
22600,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-EPCTDLQA.tif,3
19350,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-MWALFQRR.tif,2
16751,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-HGVYPVHI.tif,2
16089,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-SHYWPYMK.tif,2
69019,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HWINLKTE.tif,8
22787,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-WTRNGPPP.tif,3
55678,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-FRATKMHD.tif,4
40647,/content/gdrive/MyDrive/NCT-CRC/STR/STR-AHFVGTRM.tif,7
1795,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GLFYPWLR.tif,1
45832,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QSHRWVNL.tif,0
8846,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-NASTNQWI.tif,1
59862,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-QSKYYTAE.tif,4
10855,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-FQRSLCPG.tif,2
21681,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LNWDACKH.tif,3
49212,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-DWMEAYKQ.tif,0
31822,/content/gdrive/MyDrive/NCT-CRC/STR/STR-MFTLYTCD.tif,7
41768,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FATNEFVI.tif,0
31188,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DWANIQFQ.tif,7
72878,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-FVKNIQHC.tif,8
24641,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-PRYFEHKW.tif,3
55369,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-SDGNMRHH.tif,4
53944,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-SMEFVSQN.tif,4
1045,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-EIEPDMLW.tif,1
62988,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-KRGCPNEF.tif,8
12357,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-CKHCDTYI.tif,2
50095,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-AIQQLLRI.tif,0
27542,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-TYCDSKLC.tif,3
61611,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-FDAQLSHA.tif,8
46677,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QTHTKTPF.tif,0
26132,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LVNAVRGT.tif,3
7587,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FTPHVGVH.tif,1
357,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FKPMLHYI.tif,1
15174,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-REWSEQKP.tif,2
34181,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DMWTISGL.tif,7
13436,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QWSVICPF.tif,2
22014,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KKNCAFWL.tif,3
10646,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-HMINKGID.tif,2
20753,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-INFYDHQQ.tif,3
25626,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MAILAEHF.tif,3
53435,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GSNDKQDY.tif,4
21551,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-CNVKGIIV.tif,3
62607,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TLRVFMRY.tif,8
13528,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QVLQNYQW.tif,2
58817,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-EEEAVSWC.tif,4
43838,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QGDTRICG.tif,0
37319,/content/gdrive/MyDrive/NCT-CRC/STR/STR-FKQQATQE.tif,7
21548,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-RNMTSWEA.tif,3
35327,/content/gdrive/MyDrive/NCT-CRC/STR/STR-ALKQCLWK.tif,7
70626,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-AALYFTMF.tif,8
29031,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-AWNLPYYA.tif,3
13102,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-GNHGWHLQ.tif,2
59456,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-DCFKATMH.tif,4
